"STRING_id","Degree","hgnc_symbol","group"
"9606.ENSP00000261842",0.0105769230769231,"AP4E1","snv"
"9606.ENSP00000296526",0.0596153846153846,"GRIA2","snv_control"
"9606.ENSP00000296526",0.0596153846153846,"GRIA2","fs_control"
"9606.ENSP00000219596",0.0125,"MEFV","fs_control"
"9606.ENSP00000287139",0.0182692307692308,"NODAL","snv_control"
"9606.ENSP00000287139",0.0182692307692308,"NODAL","fs_control"
"9606.ENSP00000296271",0.0509615384615385,"RHO","snv"
"9606.ENSP00000281938",0.025,"HSPB8","snv_control"
"9606.ENSP00000249501",0.00865384615384615,"HOXD10","snv_control"
"9606.ENSP00000295731",0.0423076923076923,"IHH","snv_control"
"9606.ENSP00000295934",0.00961538461538462,"HESX1","snv_control"
"9606.ENSP00000296946",0.0105769230769231,"TBXT","snv_control"
"9606.ENSP00000296946",0.0105769230769231,"TBXT","fs_control"
"9606.ENSP00000282516",0.0307692307692308,"NIPBL","snv"
"9606.ENSP00000282516",0.0307692307692308,"NIPBL","fs"
"9606.ENSP00000287598",0.0365384615384615,"BUB1B","snv_control"
"9606.ENSP00000287598",0.0365384615384615,"BUB1B","fs_control"
"9606.ENSP00000297185",0.0548076923076923,"HSPA9","snv_control"
"9606.ENSP00000289104",0.0163461538461538,"MRAS","snv_control"
"9606.ENSP00000296755",0.0278846153846154,"MAP1B","snv_control"
"9606.ENSP00000296755",0.0278846153846154,"MAP1B","fs_control"
"9606.ENSP00000298510",0.0134615384615385,"PRDX3","snv_control"
"9606.ENSP00000280904",0.0259615384615385,"DSC2","snv_control"
"9606.ENSP00000280904",0.0259615384615385,"DSC2","fs_control"
"9606.ENSP00000298910",0.109615384615385,"LRRK2","snv_control"
"9606.ENSP00000289746",0.0153846153846154,"CDH15","snv_control"
"9606.ENSP00000287239",0.0173076923076923,"KAT6B","snv"
"9606.ENSP00000287239",0.0173076923076923,"KAT6B","fs"
"9606.ENSP00000299084",0.0192307692307692,"SPRED1","snv"
"9606.ENSP00000270722",0.0105769230769231,"PRDM16","snv_control"
"9606.ENSP00000270722",0.0105769230769231,"PRDM16","fs_control"
"9606.ENSP00000299022",0.0153846153846154,"LIPC","snv_control"
"9606.ENSP00000292427",0.00865384615384615,"CYP11B1","snv"
"9606.ENSP00000295550",0.0288461538461538,"COL6A3","snv_control"
"9606.ENSP00000295550",0.0288461538461538,"COL6A3","fs_control"
"9606.ENSP00000296795",0.0307692307692308,"TLR3","snv_control"
"9606.ENSP00000297784",0.0105769230769231,"TMC1","snv_control"
"9606.ENSP00000297784",0.0105769230769231,"TMC1","fs_control"
"9606.ENSP00000293760",0.0173076923076923,"LEMD2","fs_control"
"9606.ENSP00000300249",0.0173076923076923,"MAPRE2","snv_control"
"9606.ENSP00000300249",0.0173076923076923,"MAPRE2","fs_control"
"9606.ENSP00000271628",0.0144230769230769,"SF3B4","fs_control"
"9606.ENSP00000298552",0.0173076923076923,"TSC1","snv_control"
"9606.ENSP00000301691",0.0211538461538462,"SOST","fs_control"
"9606.ENSP00000295600",0.0336538461538462,"MITF","snv"
"9606.ENSP00000296318",0.0211538461538462,"IL17RD","snv_control"
"9606.ENSP00000297261",0.103846153846154,"SHH","snv"
"9606.ENSP00000302486",0.0759615384615385,"MAP2K1","snv_control"
"9606.ENSP00000303830",0.0375,"INSR","snv_control"
"9606.ENSP00000303830",0.0375,"INSR","fs_control"
"9606.ENSP00000290310",0.0288461538461538,"KCNE2","snv_control"
"9606.ENSP00000297338",0.05,"RAD21","snv_control"
"9606.ENSP00000299441",0.00865384615384615,"DCHS1","snv"
"9606.ENSP00000303394",0.0346153846153846,"HSPB3","snv_control"
"9606.ENSP00000295728",0.00673076923076923,"CRYBA2","snv_control"
"9606.ENSP00000304669",0.0471153846153846,"CTNNA1","snv_control"
"9606.ENSP00000304669",0.0471153846153846,"CTNNA1","fs_control"
"9606.ENSP00000306983",0.0144230769230769,"YEATS2","snv_control"
"9606.ENSP00000298251",0.00865384615384615,"HEPACAM","snv_control"
"9606.ENSP00000302625",0.0413461538461538,"AXIN2","snv_control"
"9606.ENSP00000302625",0.0413461538461538,"AXIN2","fs_control"
"9606.ENSP00000262483",0.00865384615384615,"PITPNM3","snv_control"
"9606.ENSP00000262483",0.00865384615384615,"PITPNM3","fs_control"
"9606.ENSP00000301653",0.00769230769230769,"KRT16","snv_control"
"9606.ENSP00000301653",0.00769230769230769,"KRT16","fs_control"
"9606.ENSP00000264870",0.00961538461538462,"F13A1","snv"
"9606.ENSP00000264870",0.00961538461538462,"F13A1","fs_control"
"9606.ENSP00000296695",0.00961538461538462,"SPINK1","fs_control"
"9606.ENSP00000300061",0.0278846153846154,"SCNN1G","fs_control"
"9606.ENSP00000308541",0.0432692307692308,"F2","snv"
"9606.ENSP00000308541",0.0432692307692308,"F2","fs_control"
"9606.ENSP00000308610",0.0134615384615385,"GPD2","snv_control"
"9606.ENSP00000299138",0.0173076923076923,"VPS35","snv_control"
"9606.ENSP00000296543",0.00576923076923077,"NAA15","snv"
"9606.ENSP00000296543",0.00576923076923077,"NAA15","fs_control"
"9606.ENSP00000274054",0.00384615384615385,"NAF1","snv_control"
"9606.ENSP00000283179",0.0278846153846154,"HNRNPU","fs"
"9606.ENSP00000283179",0.0278846153846154,"HNRNPU","snv_control"
"9606.ENSP00000283179",0.0278846153846154,"HNRNPU","fs_control"
"9606.ENSP00000301764",0.0461538461538462,"DDB1","snv_control"
"9606.ENSP00000303208",0.0221153846153846,"PCSK9","snv_control"
"9606.ENSP00000303208",0.0221153846153846,"PCSK9","fs_control"
"9606.ENSP00000299626",0.00576923076923077,"ALG8","snv"
"9606.ENSP00000225927",0.00384615384615385,"NAGLU","snv"
"9606.ENSP00000307208",0.0519230769230769,"BPTF","snv_control"
"9606.ENSP00000301141",0.00480769230769231,"CYP2A6","snv_control"
"9606.ENSP00000303960",0.0317307692307692,"ABCC8","snv"
"9606.ENSP00000307900",0.0288461538461538,"GLUL","fs_control"
"9606.ENSP00000309572",0.0701923076923077,"TERT","snv_control"
"9606.ENSP00000308938",0.0538461538461538,"PLG","fs_control"
"9606.ENSP00000271588",0.0134615384615385,"HMCN1","snv_control"
"9606.ENSP00000297157",0.0211538461538462,"RP9","snv_control"
"9606.ENSP00000301740",0.0153846153846154,"SRRM2","snv_control"
"9606.ENSP00000301740",0.0153846153846154,"SRRM2","fs_control"
"9606.ENSP00000311135",0.00961538461538462,"DHX37","snv_control"
"9606.ENSP00000311135",0.00961538461538462,"DHX37","fs_control"
"9606.ENSP00000312987",0.0759615384615385,"HNF4A","snv"
"9606.ENSP00000286835",0.00576923076923077,"SCAF4","snv_control"
"9606.ENSP00000286835",0.00576923076923077,"SCAF4","fs_control"
"9606.ENSP00000296003",0.00961538461538462,"MTMR14","snv_control"
"9606.ENSP00000309913",0.0423076923076923,"TBX5","snv"
"9606.ENSP00000315379",0.0298076923076923,"PRPF3","fs_control"
"9606.ENSP00000296474",0.0173076923076923,"MST1R","snv_control"
"9606.ENSP00000301071",0.0346153846153846,"TUBA1A","snv_control"
"9606.ENSP00000261167",0.00192307692307692,"WBP11","snv_control"
"9606.ENSP00000317123",0.0413461538461538,"SNRNP200","snv_control"
"9606.ENSP00000317123",0.0413461538461538,"SNRNP200","fs_control"
"9606.ENSP00000314299",0.0115384615384615,"CFHR1","snv_control"
"9606.ENSP00000305260",0.0413461538461538,"GNB2","snv_control"
"9606.ENSP00000314214",0.0240384615384615,"VAMP2","snv_control"
"9606.ENSP00000314214",0.0240384615384615,"VAMP2","fs_control"
"9606.ENSP00000312379",0.0221153846153846,"KMT2E","snv"
"9606.ENSP00000312379",0.0221153846153846,"KMT2E","fs"
"9606.ENSP00000316578",0.0461538461538462,"SUZ12","snv"
"9606.ENSP00000317272",0.0653846153846154,"MET","snv_control"
"9606.ENSP00000320147",0.105769230769231,"EZH2","snv_control"
"9606.ENSP00000318697",0.0144230769230769,"TUBB6","snv_control"
"9606.ENSP00000294725",0.00865384615384615,"KCNT2","fs_control"
"9606.ENSP00000301945",0.00865384615384615,"ANTXR1","snv_control"
"9606.ENSP00000301945",0.00865384615384615,"ANTXR1","fs_control"
"9606.ENSP00000310120",0.00769230769230769,"ALG10B","snv_control"
"9606.ENSP00000311997",0.0259615384615385,"NEFH","snv_control"
"9606.ENSP00000320025",0.0423076923076923,"CACNB2","snv_control"
"9606.ENSP00000320485",0.0644230769230769,"ARID1A","snv"
"9606.ENSP00000320485",0.0644230769230769,"ARID1A","fs"
"9606.ENSP00000288266",0.0134615384615385,"APPL1","snv_control"
"9606.ENSP00000300055",0.0182692307692308,"PLIN1","snv_control"
"9606.ENSP00000300055",0.0182692307692308,"PLIN1","fs_control"
"9606.ENSP00000299698",0.0105769230769231,"A2ML1","snv_control"
"9606.ENSP00000309334",0.0230769230769231,"RPL15","snv_control"
"9606.ENSP00000315371",0.00865384615384615,"ANO5","snv"
"9606.ENSP00000321797",0.075,"FGF8","snv_control"
"9606.ENSP00000308369",0.0153846153846154,"LEMD3","snv"
"9606.ENSP00000316054",0.025,"DVL3","fs"
"9606.ENSP00000316054",0.025,"DVL3","snv_control"
"9606.ENSP00000322570",0.0480769230769231,"POLE","snv_control"
"9606.ENSP00000322570",0.0480769230769231,"POLE","fs_control"
"9606.ENSP00000304408",0.0480769230769231,"COL3A1","snv"
"9606.ENSP00000325146",0.0230769230769231,"COL12A1","snv_control"
"9606.ENSP00000320949",0.0259615384615385,"CNOT1","snv_control"
"9606.ENSP00000320949",0.0259615384615385,"CNOT1","fs_control"
"9606.ENSP00000323967",0.0288461538461538,"SMARCE1","snv_control"
"9606.ENSP00000323967",0.0288461538461538,"SMARCE1","fs_control"
"9606.ENSP00000300134",0.0298076923076923,"STAT6","snv_control"
"9606.ENSP00000304987",0.0115384615384615,"BFSP2","snv_control"
"9606.ENSP00000304987",0.0115384615384615,"BFSP2","fs_control"
"9606.ENSP00000303992",0.0240384615384615,"TMEM43","snv_control"
"9606.ENSP00000303992",0.0240384615384615,"TMEM43","fs_control"
"9606.ENSP00000323856",0.05,"PLEC","snv"
"9606.ENSP00000323856",0.05,"PLEC","fs"
"9606.ENSP00000306881",0.0153846153846154,"SEC23A","snv_control"
"9606.ENSP00000323568",0.0259615384615385,"SLC2A2","snv_control"
"9606.ENSP00000315775",0.0105769230769231,"COG4","fs_control"
"9606.ENSP00000327801",0.0451923076923077,"P4HB","snv_control"
"9606.ENSP00000329419",0.0134615384615385,"COPB2","snv_control"
"9606.ENSP00000329419",0.0134615384615385,"COPB2","fs_control"
"9606.ENSP00000304956",0.0105769230769231,"MN1","snv"
"9606.ENSP00000304956",0.0105769230769231,"MN1","fs"
"9606.ENSP00000325527",0.0346153846153846,"FBN1","snv"
"9606.ENSP00000325527",0.0346153846153846,"FBN1","fs"
"9606.ENSP00000288955",0.00673076923076923,"GRHL3","snv_control"
"9606.ENSP00000288955",0.00673076923076923,"GRHL3","fs_control"
"9606.ENSP00000318861",0.0221153846153846,"SF3B2","snv_control"
"9606.ENSP00000318861",0.0221153846153846,"SF3B2","fs_control"
"9606.ENSP00000306522",0.00576923076923077,"CAMTA1","snv_control"
"9606.ENSP00000306522",0.00576923076923077,"CAMTA1","fs_control"
"9606.ENSP00000323275",0.00480769230769231,"DNAAF4","snv_control"
"9606.ENSP00000323275",0.00480769230769231,"DNAAF4","fs_control"
"9606.ENSP00000325785",0.00576923076923077,"SPECC1L","snv_control"
"9606.ENSP00000327145",0.0365384615384615,"FLNC","snv"
"9606.ENSP00000327145",0.0365384615384615,"FLNC","fs"
"9606.ENSP00000321999",0.0192307692307692,"PTH1R","snv_control"
"9606.ENSP00000308725",0.0317307692307692,"GABRB3","snv_control"
"9606.ENSP00000322460",0.0384615384615385,"SCN4B","snv_control"
"9606.ENSP00000266980",0.00384615384615385,"SLC39A5","snv_control"
"9606.ENSP00000266980",0.00384615384615385,"SLC39A5","fs_control"
"9606.ENSP00000329967",0.0403846153846154,"TBK1","snv_control"
"9606.ENSP00000329967",0.0403846153846154,"TBK1","fs_control"
"9606.ENSP00000325819",0.0230769230769231,"NR2F1","snv"
"9606.ENSP00000332296",0.0201923076923077,"RARB","snv"
"9606.ENSP00000332973",0.100961538461538,"SMAD3","snv_control"
"9606.ENSP00000334198",0.0442307692307692,"CACNA1H","snv_control"
"9606.ENSP00000321427",0.0153846153846154,"KCNH5","snv_control"
"9606.ENSP00000335592",0.0240384615384615,"GABRA5","snv_control"
"9606.ENSP00000327054",0.0211538461538462,"LMNB2","snv_control"
"9606.ENSP00000327054",0.0211538461538462,"LMNB2","fs_control"
"9606.ENSP00000326381",0.0259615384615385,"EIF4A2","snv_control"
"9606.ENSP00000326381",0.0259615384615385,"EIF4A2","fs_control"
"9606.ENSP00000331614",0.0442307692307692,"IKZF1","snv_control"
"9606.ENSP00000301015",0.0134615384615385,"PIEZO1","fs"
"9606.ENSP00000301015",0.0134615384615385,"PIEZO1","snv_control"
"9606.ENSP00000301365",0.0105769230769231,"TRPV3","snv_control"
"9606.ENSP00000317674",0.0105769230769231,"APOL1","snv_control"
"9606.ENSP00000331327",0.0615384615384615,"WT1","snv"
"9606.ENSP00000312673",0.0182692307692308,"GH1","snv_control"
"9606.ENSP00000324804",0.0596153846153846,"PPP2R1A","snv_control"
"9606.ENSP00000324804",0.0596153846153846,"PPP2R1A","fs_control"
"9606.ENSP00000339191",0.113461538461538,"CAV1","snv_control"
"9606.ENSP00000286063",0.0115384615384615,"PDE11A","snv_control"
"9606.ENSP00000286063",0.0115384615384615,"PDE11A","fs_control"
"9606.ENSP00000339933",0.0259615384615385,"PKLR","snv"
"9606.ENSP00000329757",0.0125,"ATP6V0C","fs_control"
"9606.ENSP00000340330",0.0605769230769231,"KAT5","snv_control"
"9606.ENSP00000312397",0.0125,"KLHL3","snv"
"9606.ENSP00000312397",0.0125,"KLHL3","fs_control"
"9606.ENSP00000340329",0.0105769230769231,"CAPRIN1","snv_control"
"9606.ENSP00000340329",0.0105769230769231,"CAPRIN1","fs_control"
"9606.ENSP00000322251",0.00288461538461538,"TNNI3K","snv_control"
"9606.ENSP00000333568",0.0163461538461538,"PRKD1","snv_control"
"9606.ENSP00000333568",0.0163461538461538,"PRKD1","fs_control"
"9606.ENSP00000333938",0.0182692307692308,"NEXN","snv_control"
"9606.ENSP00000333938",0.0182692307692308,"NEXN","fs_control"
"9606.ENSP00000340874",0.0586538461538462,"MEF2C","snv_control"
"9606.ENSP00000340874",0.0586538461538462,"MEF2C","fs_control"
"9606.ENSP00000294785",0.0144230769230769,"NCSTN","snv_control"
"9606.ENSP00000294785",0.0144230769230769,"NCSTN","fs_control"
"9606.ENSP00000340944",0.0951923076923077,"PTPN11","snv_control"
"9606.ENSP00000340944",0.0951923076923077,"PTPN11","fs_control"
"9606.ENSP00000327048",0.0346153846153846,"MAF","snv_control"
"9606.ENSP00000284274",0.00480769230769231,"OTULIN","snv_control"
"9606.ENSP00000303511",0.00480769230769231,"PEX6","snv_control"
"9606.ENSP00000306682",0.0144230769230769,"PPM1D","snv"
"9606.ENSP00000306682",0.0144230769230769,"PPM1D","fs"
"9606.ENSP00000295888",0.00961538461538462,"WDFY3","snv_control"
"9606.ENSP00000295888",0.00961538461538462,"WDFY3","fs_control"
"9606.ENSP00000334051",0.025,"GNAL","fs_control"
"9606.ENSP00000337383",0.0317307692307692,"NLRP3","snv_control"
"9606.ENSP00000342235",0.0663461538461538,"ERBB4","snv_control"
"9606.ENSP00000342235",0.0663461538461538,"ERBB4","fs_control"
"9606.ENSP00000338629",0.00865384615384615,"RERE","snv_control"
"9606.ENSP00000323880",0.0163461538461538,"FOXJ1","snv_control"
"9606.ENSP00000335044",0.0346153846153846,"ARID2","snv"
"9606.ENSP00000335044",0.0346153846153846,"ARID2","fs_control"
"9606.ENSP00000341826",0.0509615384615385,"HNRNPA1","snv_control"
"9606.ENSP00000343535",0.0355769230769231,"USP7","snv_control"
"9606.ENSP00000343535",0.0355769230769231,"USP7","fs_control"
"9606.ENSP00000343925",0.0480769230769231,"ESR2","snv_control"
"9606.ENSP00000270162",0.00384615384615385,"SIK1","snv_control"
"9606.ENSP00000270162",0.00384615384615385,"SIK1","fs_control"
"9606.ENSP00000306754",0.00673076923076923,"NEUROD2","snv_control"
"9606.ENSP00000316909",0.0211538461538462,"SLC17A8","snv_control"
"9606.ENSP00000344456",0.264423076923077,"CTNNB1","snv_control"
"9606.ENSP00000318944",0.00673076923076923,"TRAF7","snv_control"
"9606.ENSP00000331544",0.0192307692307692,"FBLN1","snv_control"
"9606.ENSP00000309606",0.00576923076923077,"ZNF408","snv_control"
"9606.ENSP00000309606",0.00576923076923077,"ZNF408","fs_control"
"9606.ENSP00000340913",0.0317307692307692,"TRPC6","snv"
"9606.ENSP00000340913",0.0317307692307692,"TRPC6","fs"
"9606.ENSP00000264245",0.00480769230769231,"ARHGAP31","fs_control"
"9606.ENSP00000345206",0.0538461538461538,"RBPJ","snv_control"
"9606.ENSP00000267845",0.00480769230769231,"HDC","snv_control"
"9606.ENSP00000341292",0.0192307692307692,"WNK1","snv_control"
"9606.ENSP00000341292",0.0192307692307692,"WNK1","fs_control"
"9606.ENSP00000337008",0.00384615384615385,"ZNF644","snv_control"
"9606.ENSP00000304945",0.00961538461538462,"ROBO4","snv_control"
"9606.ENSP00000304945",0.00961538461538462,"ROBO4","fs_control"
"9606.ENSP00000342626",0.0288461538461538,"EYA1","snv"
"9606.ENSP00000342626",0.0288461538461538,"EYA1","fs"
"9606.ENSP00000345008",0.0144230769230769,"FBLN5","snv_control"
"9606.ENSP00000341838",0.0557692307692308,"TNNI3","fs_control"
"9606.ENSP00000345719",0.0153846153846154,"TOR1A","snv_control"
"9606.ENSP00000339867",0.0269230769230769,"CLCN1","snv"
"9606.ENSP00000347055",0.0269230769230769,"MYL4","fs_control"
"9606.ENSP00000344479",0.0211538461538462,"NR4A2","snv_control"
"9606.ENSP00000345681",0.0567307692307692,"GATA2","fs"
"9606.ENSP00000323740",0.00769230769230769,"UCP3","snv_control"
"9606.ENSP00000341083",0.0173076923076923,"NPR2","snv"
"9606.ENSP00000341083",0.0173076923076923,"NPR2","fs_control"
"9606.ENSP00000343741",0.0413461538461538,"ATR","snv_control"
"9606.ENSP00000343741",0.0413461538461538,"ATR","fs_control"
"9606.ENSP00000339299",0.00673076923076923,"TRIO","snv_control"
"9606.ENSP00000339299",0.00673076923076923,"TRIO","fs_control"
"9606.ENSP00000344666",0.0317307692307692,"NF2","snv_control"
"9606.ENSP00000346839",0.1625,"FN1","snv_control"
"9606.ENSP00000346839",0.1625,"FN1","fs_control"
"9606.ENSP00000347184",0.0730769230769231,"HTT","snv_control"
"9606.ENSP00000347184",0.0730769230769231,"HTT","fs_control"
"9606.ENSP00000345502",0.0278846153846154,"PDE4D","snv_control"
"9606.ENSP00000322937",0.0153846153846154,"LRSAM1","snv"
"9606.ENSP00000322937",0.0153846153846154,"LRSAM1","fs"
"9606.ENSP00000326042",0.00865384615384615,"TUBA3D","snv_control"
"9606.ENSP00000333326",0.0173076923076923,"TUBA8","snv_control"
"9606.ENSP00000337040",0.0125,"UNC119","snv_control"
"9606.ENSP00000316454",0.00673076923076923,"PACS1","snv_control"
"9606.ENSP00000348573",0.0394230769230769,"AKAP9","snv_control"
"9606.ENSP00000348965",0.0403846153846154,"DYNC1H1","snv_control"
"9606.ENSP00000349259",0.0365384615384615,"SPTBN1","snv_control"
"9606.ENSP00000349259",0.0365384615384615,"SPTBN1","fs_control"
"9606.ENSP00000346879",0.0490384615384615,"NKX2-1","snv"
"9606.ENSP00000333097",0.00288461538461538,"FIGLA","snv_control"
"9606.ENSP00000339883",0.0182692307692308,"LBR","snv_control"
"9606.ENSP00000349351",0.00961538461538462,"BICD2","snv_control"
"9606.ENSP00000350162",0.0134615384615385,"SYCP2","snv_control"
"9606.ENSP00000350162",0.0134615384615385,"SYCP2","fs_control"
"9606.ENSP00000298596",0.00480769230769231,"STOX1","snv_control"
"9606.ENSP00000327943",0.00865384615384615,"SLC5A2","snv"
"9606.ENSP00000345055",0.0221153846153846,"KCNQ5","snv_control"
"9606.ENSP00000345055",0.0221153846153846,"KCNQ5","fs_control"
"9606.ENSP00000345751",0.0182692307692308,"SCNN1B","snv"
"9606.ENSP00000348461",0.0701923076923077,"RAC1","snv_control"
"9606.ENSP00000347507",0.0461538461538462,"MYH7","snv_control"
"9606.ENSP00000318016",0.0115384615384615,"WASHC5","snv_control"
"9606.ENSP00000318016",0.0115384615384615,"WASHC5","fs_control"
"9606.ENSP00000350896",0.0269230769230769,"EPHB4","snv"
"9606.ENSP00000351015",0.0884615384615385,"NF1","snv_control"
"9606.ENSP00000351015",0.0884615384615385,"NF1","fs_control"
"9606.ENSP00000297661",0.00576923076923077,"UBAP1","snv_control"
"9606.ENSP00000297661",0.00576923076923077,"UBAP1","fs_control"
"9606.ENSP00000346067",0.0336538461538462,"RPSA","snv_control"
"9606.ENSP00000351022",0.0403846153846154,"TPM1","snv_control"
"9606.ENSP00000351807",0.0519230769230769,"ELN","snv_control"
"9606.ENSP00000351807",0.0519230769230769,"ELN","fs_control"
"9606.ENSP00000307342",0.0105769230769231,"HCN1","snv_control"
"9606.ENSP00000307342",0.0105769230769231,"HCN1","fs_control"
"9606.ENSP00000349588",0.0490384615384615,"ANK2","snv_control"
"9606.ENSP00000349588",0.0490384615384615,"ANK2","fs_control"
"9606.ENSP00000352011",0.0451923076923077,"CACNA1G","snv_control"
"9606.ENSP00000341280",0.0221153846153846,"JARID2","snv_control"
"9606.ENSP00000351777",0.0682692307692308,"VCP","snv_control"
"9606.ENSP00000351777",0.0682692307692308,"VCP","fs_control"
"9606.ENSP00000220676",0.00192307692307692,"RP1","snv"
"9606.ENSP00000220676",0.00192307692307692,"RP1","fs"
"9606.ENSP00000347454",0.0298076923076923,"ANO1","snv_control"
"9606.ENSP00000350815",0.0201923076923077,"NR3C2","snv"
"9606.ENSP00000349076",0.0201923076923077,"ATN1","snv_control"
"9606.ENSP00000352035",0.0682692307692308,"KCNQ2","snv"
"9606.ENSP00000352035",0.0682692307692308,"KCNQ2","fs"
"9606.ENSP00000349723",0.0278846153846154,"BCL11B","fs"
"9606.ENSP00000351155",0.00865384615384615,"ATL1","snv_control"
"9606.ENSP00000351155",0.00865384615384615,"ATL1","fs_control"
"9606.ENSP00000326247",0.00384615384615385,"SAMD9L","snv_control"
"9606.ENSP00000351905",0.0586538461538462,"TGFBR2","snv"
"9606.ENSP00000353401",0.0307692307692308,"CUX1","snv_control"
"9606.ENSP00000353362",0.0711538461538462,"CACNA1A","snv_control"
"9606.ENSP00000348069",0.0480769230769231,"SREBF1","snv_control"
"9606.ENSP00000348069",0.0480769230769231,"SREBF1","fs_control"
"9606.ENSP00000352925",0.05,"TRRAP","snv_control"
"9606.ENSP00000352925",0.05,"TRRAP","fs_control"
"9606.ENSP00000354394",0.0778846153846154,"STAT1","snv_control"
"9606.ENSP00000354394",0.0778846153846154,"STAT1","fs_control"
"9606.ENSP00000316512",0.00673076923076923,"TLK2","snv"
"9606.ENSP00000316512",0.00673076923076923,"TLK2","fs_control"
"9606.ENSP00000350719",0.0288461538461538,"SYNE2","snv_control"
"9606.ENSP00000350719",0.0288461538461538,"SYNE2","fs_control"
"9606.ENSP00000288699",0.00961538461538462,"DPYSL5","snv_control"
"9606.ENSP00000344488",0.00480769230769231,"JPH1","snv_control"
"9606.ENSP00000344488",0.00480769230769231,"JPH1","fs_control"
"9606.ENSP00000354490",0.0269230769230769,"ATP1A2","snv"
"9606.ENSP00000317379",0.0105769230769231,"GLS","fs_control"
"9606.ENSP00000351957",0.0144230769230769,"PDE3A","snv_control"
"9606.ENSP00000355192",0.0375,"CACNA1S","snv_control"
"9606.ENSP00000355518",0.0211538461538462,"FH","snv"
"9606.ENSP00000355518",0.0211538461538462,"FH","fs"
"9606.ENSP00000352455",0.0182692307692308,"MFAP5","snv_control"
"9606.ENSP00000355245",0.0163461538461538,"PAX9","snv_control"
"9606.ENSP00000355800",0.00192307692307692,"TMEM63A","snv_control"
"9606.ENSP00000355800",0.00192307692307692,"TMEM63A","fs_control"
"9606.ENSP00000341565",0.00288461538461538,"FAM111B","snv_control"
"9606.ENSP00000354720",0.0490384615384615,"SMC3","snv_control"
"9606.ENSP00000354720",0.0490384615384615,"SMC3","fs_control"
"9606.ENSP00000352208",0.00865384615384615,"MYOF","snv_control"
"9606.ENSP00000353292",0.0278846153846154,"SCNN1A","snv_control"
"9606.ENSP00000353292",0.0278846153846154,"SCNN1A","fs_control"
"9606.ENSP00000354111",0.0134615384615385,"DNAJC5","snv_control"
"9606.ENSP00000313875",0.0125,"CD46","snv_control"
"9606.ENSP00000313875",0.0125,"CD46","fs_control"
"9606.ENSP00000348089",0.0259615384615385,"ERCC6","snv_control"
"9606.ENSP00000356395",0.00865384615384615,"CFHR3","snv_control"
"9606.ENSP00000346986",0.0105769230769231,"WAC","snv"
"9606.ENSP00000343273",0.0211538461538462,"KLHL7","snv_control"
"9606.ENSP00000343273",0.0211538461538462,"KLHL7","fs_control"
"9606.ENSP00000355988",0.025,"IRF6","snv"
"9606.ENSP00000355533",0.0730769230769231,"RYR2","snv_control"
"9606.ENSP00000355533",0.0730769230769231,"RYR2","fs_control"
"9606.ENSP00000356530",0.0125,"RNASEL","snv_control"
"9606.ENSP00000342144",0.0105769230769231,"EVC2","snv"
"9606.ENSP00000286186",0.00673076923076923,"CASP10","snv_control"
"9606.ENSP00000356671",0.0288461538461538,"SERPINC1","snv"
"9606.ENSP00000354032",0.0240384615384615,"BSCL2","snv_control"
"9606.ENSP00000356224",0.0346153846153846,"SYNE1","snv"
"9606.ENSP00000356224",0.0346153846153846,"SYNE1","fs_control"
"9606.ENSP00000356405",0.0221153846153846,"CDC73","snv_control"
"9606.ENSP00000356405",0.0221153846153846,"CDC73","fs_control"
"9606.ENSP00000356399",0.0259615384615385,"CFH","snv"
"9606.ENSP00000340466",0.00961538461538462,"GANAB","snv_control"
"9606.ENSP00000355896",0.0548076923076923,"TGFB2","snv"
"9606.ENSP00000356426",0.0259615384615385,"TAB2","snv_control"
"9606.ENSP00000356426",0.0259615384615385,"TAB2","fs_control"
"9606.ENSP00000354558",0.100961538461538,"MTOR","snv_control"
"9606.ENSP00000354558",0.100961538461538,"MTOR","fs_control"
"9606.ENSP00000357305",0.00480769230769231,"RIT1","snv_control"
"9606.ENSP00000351790",0.0153846153846154,"MYPN","snv_control"
"9606.ENSP00000351790",0.0153846153846154,"MYPN","fs_control"
"9606.ENSP00000357283",0.0807692307692308,"LMNA","snv_control"
"9606.ENSP00000357283",0.0807692307692308,"LMNA","fs_control"
"9606.ENSP00000351209",0.0394230769230769,"EPHA2","snv_control"
"9606.ENSP00000356713",0.0201923076923077,"IFNGR1","snv_control"
"9606.ENSP00000358464",0.0192307692307692,"SHOC2","snv_control"
"9606.ENSP00000358423",0.0125,"RRAGD","snv_control"
"9606.ENSP00000347684",0.0201923076923077,"LMX1B","snv_control"
"9606.ENSP00000303028",0.000961538461538462,"TM4SF20","snv_control"
"9606.ENSP00000354878",0.0163461538461538,"KIF21A","snv"
"9606.ENSP00000354878",0.0163461538461538,"KIF21A","fs_control"
"9606.ENSP00000354896",0.0471153846153846,"GRM1","snv_control"
"9606.ENSP00000356825",0.0278846153846154,"ADCY10","snv_control"
"9606.ENSP00000356825",0.0278846153846154,"ADCY10","fs_control"
"9606.ENSP00000358548",0.0990384615384615,"NRAS","snv_control"
"9606.ENSP00000356236",0.0240384615384615,"SYT2","snv_control"
"9606.ENSP00000356236",0.0240384615384615,"SYT2","fs_control"
"9606.ENSP00000349790",0.0240384615384615,"COL9A1","snv_control"
"9606.ENSP00000349790",0.0240384615384615,"COL9A1","fs_control"
